census_tract,num_bll_indicator,perc_bll_indicator,num_bll,tract_name,imprisonment_rt,total_pop_2020,male_population,median_age,white,black,native_am,asian,pac_islander,other_race,age_0_to_14,age_15_to_29,age_30_to_44,age_45_to_64,perc_male,med_income,POC_other,race_categorical
06073017063,2,2.2988505747126435,87,"San Diego County, Census Tract 170.63",214,4659,2198,42.5,59.7,1.7,0.2,23.5,0.3,2.4,19.9,14.1,19.799999999999997,23.799999999999997,47.177505902554195,138655,4.3,below_median_poc_other
06037552602,0,0,256,"Los Angeles County, Census Tract 5526.02",169,4132,2002,37.5,14.9,4.9,2.1,34.9,0.5,27.4,17.4,22.299999999999997,19.1,26.5,48.451113262342695,63615,34.4,above_median_poc_other
06085503312,0,0,132,"Santa Clara County, Census Tract 5033.12",168,3562,1840,41.5,27.1,2.9,2.2,36.1,0.6,19.9,15.5,18,20.2,28.1,51.65637282425604,140425,25,above_median_poc_other
06073013203,12,2.0442930153321974,587,"San Diego County, Census Tract 132.03",185,6471,3035,35.4,21.1,2.3,1.7,4.5,0.3,42.8,19.4,23.200000000000003,19.299999999999997,23.900000000000002,46.90156080976665,41509,46.8,above_median_poc_other
06073016807,6,2.197802197802198,273,"San Diego County, Census Tract 168.07",168,7707,3754,42.1,68.5,2.7,0.9,3,0.2,10.3,17.9,16.9,19.4,28.7,48.708965875178414,97653,13.9,below_median_poc_other
06037577602,0,0,64,"Los Angeles County, Census Tract 5776.02",148,3370,1580,55.4,70.7,3.5,0.8,9.7,0.2,3.3,8.1,13.899999999999999,16.200000000000003,27.8,46.88427299703264,90309,7.6,below_median_poc_other
06037404702,10,2.941176470588235,340,"Los Angeles County, Census Tract 4047.02",440,5662,2801,35.8,15.4,1.3,1.5,24.8,0.1,40.2,19,23,20.5,24.4,49.470151889791595,67462,43,above_median_poc_other
06037670324,0,0,31,"Los Angeles County, Census Tract 6703.24",251,5160,2426,51.9,73.1,0.8,0.3,13.9,0,1.6,15.9,13.5,10.7,32.2,47.015503875968996,207096,2.7,below_median_poc_other
06059062633,0,0,38,"Orange County, Census Tract 626.33",75,6623,3245,36.4,61.1,1.3,0.2,20.4,0.2,3.2,20.200000000000003,25.6,14.1,33.9,48.995923297599276,194182,4.7,below_median_poc_other
06037183701,7,4.430379746835443,158,"Los Angeles County, Census Tract 1837.01",389,3838,1908,34.8,27,2.4,3.2,7,0,45,14.299999999999999,23.200000000000003,30.1,21.299999999999997,49.71339239187076,65313,50.6,above_median_poc_other
06037239701,12,3.296703296703297,364,"Los Angeles County, Census Tract 2397.01",787,4415,2129,28.8,8.3,19.7,2.9,0.3,0,46.5,26.400000000000002,25.6,20.9,20,48.221970554926386,33775,69.1,above_median_poc_other
06029003214,0,0,196,"Kern County, Census Tract 32.14",277,2516,1238,30.5,25.7,3.3,1.1,4.7,0.1,42.2,25.6,23.9,20.4,21.8,49.205087440381554,NA,46.6,above_median_poc_other
06059110304,3,1.694915254237288,177,"Orange County, Census Tract 1103.04",150,4661,2278,42.8,34.1,2.1,0.6,39.3,0.6,10.9,15.2,19.299999999999997,17.9,29.5,48.873632267753706,108681,13.600000000000001,below_median_poc_other
